3145	3
3146	4
3147	3
3148	21
3149	22
3150	23
3151	24
3152	3
3154	3
3155	16
3156	3
3157	13
3158	0
3159	41
3160	42
3161	1
3163	29
3164	26
3165	42
3166	3
3167	1
3168	3
3169	1
3170	3
3171	3
3172	3
3173	24
3174	10
3175	9
3176	15
3177	16
3178	3
3179	4
3180	1
3181	4
3182	1
3183	3
3184	3
3185	3
3186	3
3187	3
3188	8
3189	32
3190	42
3191	3
3192	26
3193	3
3194	32
3195	33
3196	34
3198	3
3199	3
3200	3
3201	8
3203	16
3204	3
3205	8
3206	1
3207	18
3208	8
3209	26
3210	8
3212	3
3213	20
3214	3
3215	45
3216	10
3217	15
3218	3
3219	3
3220	3
3221	18
3222	18
3223	8
3224	16
3225	6
3226	29
3227	3
3228	1
3229	4
3230	25
3231	16
3232	3
3235	26
3236	16
3237	3
3238	8
3239	4
3240	1
3241	4
3242	30
3243	18
3244	8
3245	2
3246	6
3247	3
3248	3	10
3249	8
3250	3
3251	8
3252	1
3253	3
3254	8
3255	9
3256	15
3257	10
3258	9
3259	3
3260	8
3261	3
3262	12
3263	3
3265	1
3266	12
3267	3
3268	3
3269	3
3270	16
3271	3
3272	3
3273	3
3276	3
3277	4
3278	3
3279	3
3280	2
3281	6
3282	1
3283	3
3284	3
3285	22
3286	23
3287	16
3288	20
3289	3
3290	3
2154	4
3291	18
3292	19
3293	18
3294	8
3295	3
3296	3
3297	8
3298	3
3299	3
3300	3
3301	0
3302	3
3303	3
3304	12
3305	3
3306	3
3307	1
3308	16
3309	3
3310	3
3311	1
3312	3
3313	1
3314	26
3315	9
3316	1
3317	6
3318	29
3319	3
3320	3
3323	18
3324	8
3325	0
3326	3
3327	3
3328	3
3329	2
3330	6
3331	3
3332	1
3333	3
3334	26
3335	3
3336	3
3337	3
3339	26
3340	3
3341	4
3342	32
3343	3
3344	42
3345	3
1847	6
3346	24
3347	29
3348	3
3349	3
3350	3
3351	37
3352	9
3353	3
3354	16
3355	3
3356	16
3357	16
3358	3
3359	3
3360	1
162	0
3361	1
3362	3
3363	16
3364	10
3365	15
3366	29
3367	12
3368	3
3369	26
3370	3
3371	8
3373	3
3374	21
3375	22
3376	24
3377	3
3378	1
3379	16
3380	6
3381	29
3382	4
3383	30
3384	18
3385	19
3386	8
3387	18
3388	19
3389	18
3390	8
3391	16
3392	5
3393	2
3394	3
3395	9
3396	10
3397	11
3398	16
3399	6
3400	24
3401	29
3402	10
3211	15
3403	8
3404	1
3405	12
3406	30
3408	12
3409	3
3410	13
3411	16
3412	16
3413	3
3414	3
3415	4
3416	1
3417	1
3420	23
3421	24
3422	24
3425	3
3426	3
3427	3
3428	3
3429	8
3430	32
3431	3
3432	24
3433	3
3434	1
3435	3	26
3436	3
3437	3
3438	5
3439	3
3440	8
3441	3
3442	4
3443	3
3444	4
3445	16
3447	10
3448	11
3449	3
3450	3
3451	8
899	1
3452	3
3453	1
3454	16
3455	26
3456	1
3457	3
3458	8
3459	3
3460	2
3461	6
3462	0
3463	1
3464	3
3465	21
3466	23
3467	24
3468	1
3469	3
3471	5
3472	2
3473	22
3474	23
3475	24
3476	15
3477	41	42
3478	26
3479	8
3480	42
3481	1
3482	3	26
3483	10
3486	3
3487	1
3488	29
3489	3
3490	1
3491	1
3492	24
3493	16
3494	21
3495	22
3496	23
3497	24
3498	12
3499	3
3500	3
3501	3
3502	10
3503	9
3504	24
3505	3
3506	10
3507	15
3508	3
3509	9
3510	29
2456	32
3511	3
3197	1
3512	26
3513	32
3514	3
3515	3
3516	10
3517	15
3518	3
3519	30
3520	15
3521	3
3522	21
3523	22
3524	23
3525	24
3526	3
3527	1
3528	4
3529	30
3530	16
3531	3
3532	8
3533	2
3534	6
3535	6
3536	24
3537	29
3538	42
3539	29
3540	18
3541	19
3542	8
3543	3
3544	16
3545	3
3546	3
3547	3
3548	3
3549	13
3550	10
3551	11
3552	1
2172	18
3553	8
3554	18
3555	8
3556	1
3557	3
3558	21
3559	23
3560	24
3561	3
3562	8
3563	1
3564	3
3565	23	31
3566	24
3567	3
3568	3
3569	24
3570	3
3571	3
3572	8
3573	30
3574	6
3575	29
3576	41
3577	42
3578	3
3579	1
3580	16
3581	23
3582	3
3583	3
3584	4
3585	4
3586	30
3587	3
3588	18
3589	19
3590	8
3591	16
3592	3	26
3593	20
3594	3
3595	3
3596	3
3597	6
1849	29
3598	3
3599	12
3600	3
3601	31
3602	3
1670	20
3603	21
3604	22
3605	24
3606	3
3607	3
3608	3
3609	3
3611	26
3612	26
3613	20
3614	16
3615	3
3616	8
2579	5
3617	1
3618	11
3619	16
3620	1
3621	21
3622	23
3623	24
3624	3
3625	6
3626	12
3627	3	26
3628	20
3629	6
3630	29
3631	3
3632	4	8
3633	11
3634	15	16
3635	3
3636	8
3637	16
3638	0
3639	3
3640	3
2940	1
3641	3
3642	16
3643	3
3644	1
3645	1
3646	23
3647	3
3648	0
3649	1
3650	3
3651	18
3652	18
3653	8
3654	16
3655	3
3656	3
3657	6
3658	29
3659	16
3660	3
3661	20
3662	4
3663	3
3664	1
3665	42
3666	3
3667	4
3668	32
3670	0
3671	5
3672	6
3674	3
3675	13
3676	22
3677	23
3678	24
3679	3
3680	18
3681	19
3682	32
3683	3
3684	3
3685	1
3686	21
3687	22
3688	23
3689	24
3690	16
3692	26
3693	3
3694	3
3695	3	26
3696	3
3697	8
3698	2
3699	6
3700	3
3701	2
3702	6
3703	16
3705	0
3706	1
1524	24
3707	3
3708	8
3709	26
3710	3
3711	24
3712	29
3713	3
3714	3
3715	3
3716	3
3717	3
3264	3
3718	3
3719	3
3720	8
3721	6
3722	24
3723	29
3724	23
3725	24
3726	3
3727	3
3728	3
3729	5
3730	3
3731	3
3732	1
3733	3
3734	9
3735	3	26
3736	20
3737	3
3738	8
3739	3
3740	8
3741	16
3742	24
3743	30
3744	1
3745	3
3746	2
3747	6
3748	6
3749	29
3750	3
3751	3
3752	16
3753	6
3754	2
3755	32
3756	3
3758	3
3759	3
3760	4
3761	4
3762	30
3763	10
3764	11
3765	5
3766	2
3767	24
3768	42
3769	18
3770	8
3771	9
3772	24
3773	6
3774	3
3775	4
3776	3
3777	9
3778	3
3779	8
3780	4
3781	3
3782	20
3783	10
3784	11
3785	42
3786	3
3787	8
3788	1
3789	1
3790	3
3791	8
3792	1
3793	1
3794	25
3795	3
3796	4
3797	30
3798	3
3799	8
3800	3
3801	3
3802	1
3803	26
3804	3
3806	37
3807	3
3808	3
3809	10
3810	15
3811	26
3812	11
3813	29
3814	16
3815	13
3816	20
3818	1
3819	3
3820	3
3821	2
3822	6
3823	1
3824	3
3825	3
3826	8
3828	4
3829	30
3830	20
3831	3
2116	24
3832	1
1885	3
3833	37
3834	15
3835	21
3836	22
3837	23
3838	24
3839	16
3840	3
3842	1
3843	3
3844	3
3845	8
3846	16
3847	3
1604	1
3848	3
3849	8
2527	1
3850	20
3851	4
3852	30
3853	37
3854	3
3855	3
3856	1
3857	1
3858	3
3859	3
3860	3
3861	5
3862	6
3863	2
3864	6
3865	29
3866	18
3867	4
3868	3
3869	0
3870	3
349	3
3871	23
3872	24
3873	3
3874	3
3875	1
3876	0
3877	1
3878	4
3879	30
3880	3
3881	2
3882	6
3883	1
3884	14
3885	3
3886	26
3887	3
3888	3
3889	8
3890	18
3891	19
3892	8
3893	3
3894	16
3895	1
3896	3
3898	3
3899	3
3900	8
3901	3
3902	11
3903	16
3904	3
3905	3
3906	1
3907	4
3908	30
3909	3
3910	24
3911	6
3912	24
3913	29
3914	24
3915	21
3916	23
3917	24
3918	2
3919	6
3920	1
3921	14
3922	8
3923	9
3924	10
3925	11
3926	10
3927	15
3928	3
3929	3
3930	8
3931	1
3932	3
3933	26
3934	18
2701	8
3935	3
3936	8
3937	20
3938	3
3939	3
3940	3
3941	41	42
3942	0
3943	29
3944	1
3947	3
3948	10
3949	31
3950	18
3951	19
3952	8
3953	0
3954	1
3955	37
3956	3
3957	1
3959	31
3960	24
3961	12
3962	23
3964	10
3965	3
3966	33
3967	8
3968	20
3969	1
3970	0
739	1
3973	1
3974	3
3975	16
3976	3
3977	8
3978	3
3979	8
3980	3
3981	3
3982	1
3983	3
3984	8
3985	3
3986	8
2905	3
3987	26
3988	1
3989	3
3990	2
3991	6
3992	32
3993	33
3994	34
3995	18
3996	8
3997	26
3897	1
3998	3
2688	1
3999	3
4000	3
4001	3
4002	8
4003	3
4004	3
4005	1
4006	26
4007	3
4008	24
4009	3
4010	26
4011	12
4012	3
4013	18
4014	19
4015	8
4016	32
4017	34
4018	3
4019	3
4020	3
4021	3
4022	3
4023	32
4024	34
4025	5
4026	8
4028	18
4029	19
4030	8
4031	9
4034	18
4035	19
4036	18
4037	5
4038	3
4039	8
4040	5
4041	9
4042	10
4043	11
4044	3
4045	10
4046	3
4047	2
4048	6
4049	1
4050	5	14
4051	29
4052	8
4053	3
4054	3
4055	3
4056	3
4057	3
4058	3
4059	32
4060	31
4061	3
4062	2
4063	6
4064	3
4065	26
4066	5
4067	16
4068	21
4069	23
4070	24
4071	16
4072	18
4073	8
4074	24
4075	31
4076	24
4077	3
4078	45
4079	3
4080	3
4081	1
4082	1
4083	3
4084	18
4085	19
4086	8
4087	3
4088	3
4089	1
2238	1
4091	15
4092	3
4093	1
4094	3
4095	3
4096	42
4098	3
4099	24
4100	3
4101	20
4102	1
4103	10
4104	10
4105	11
4106	1
4107	3
4108	3
4109	1
4110	3
4111	18
4112	18
4113	8
4114	1
4116	24
4117	1
4118	8
4119	1
4120	26
4121	37
4122	4
4123	30
4125	3
4126	3
4127	3
4128	3
4129	3
4130	1
4131	18
4132	8
4133	6
3669	2
4134	10
4135	11
4136	3
4137	8
4138	21
4139	22
4140	23
4141	29
4142	16
4143	1
4144	4
4145	2
4146	6
4148	3
4149	26
4150	10
4151	9
4152	18
4153	19
4154	8
4155	12
4156	26
4157	20
4158	26
4159	16
4160	10
4161	11
4162	3
4163	34
4164	1
4165	3
4166	16
4167	8
4168	2
4169	6
4170	1
4171	6
4172	11
422	18
421	19
4173	8
4174	3
4175	3
4176	34
4177	42
4178	3
4180	3
4181	10
4182	9
4183	24
4184	10
4185	3
4186	42
4188	4
4189	30
4190	1
4191	3
4192	26
4193	3
4194	26
4195	20
4196	3
4197	42
4198	1
4199	1
4200	0
4201	1	23
4202	4
4203	30
4205	3
4206	3
4207	1
4208	1
4209	3
4210	3
3234	4
4211	26
4212	11
4214	11
4215	1
4216	3	26
4217	20
4218	3
4219	8
4220	10
4221	11
4222	3
4223	1
4224	18
4225	8
4226	3
4227	3
4228	2
4229	6
4230	3
4231	23
4233	0
4234	1
4235	1
4236	2
4237	10
4238	4
4239	3
4240	3
4241	3
4242	3
4243	3
4244	3
4245	41	42
4246	3
4247	3
4248	3
4249	5
4250	1
4251	42
4252	1
4253	16
4254	4
4255	30
4256	32
4257	26
4258	8
4259	2
4260	10
4261	11
4262	1
4263	3
4265	3
4266	15
4267	16
4269	20
4271	8
4272	3
4273	8
4274	16
4275	32
1942	33
4276	3
4277	13
4278	21
4279	23
4280	24
4281	1
4283	3	26
4284	1
4285	16
4286	3
4115	3
4287	6
4288	16
4289	1
4290	5
4292	26
4293	16
4294	42
4295	4
4296	3
4298	11
4299	1
4300	30
4301	5
4302	3
4303	42
4304	9
4307	2
4308	6
4309	10
4310	11
4311	3
4312	2
4313	6
4314	3
4315	8
4316	3
4317	2
4318	6
4319	4
4320	1
4321	26
4322	3
4323	4
4324	3
4325	4
4326	30
4327	26
4328	1
4329	29
4330	26
4331	3
4332	1
4333	16
4334	3
4335	2
4336	6
4337	1
4338	15
4339	3
4340	18
4341	19
4342	18
4343	8
4344	3
4345	8
4346	22
4347	23
4348	24
4349	3
4350	10
4351	15
4352	8
4353	6
4354	29
4355	1
4356	8
4357	3
4358	8
4359	16
4361	3
4362	3
4363	4
4364	3
4365	3
4366	20
4367	37
4368	26
3202	3
4369	15
1523	6
4370	29
4371	6
4372	29
4373	3
4374	13
4375	12
4376	3
4377	3
4378	26
4379	20
4380	8
4381	37
4383	3
4384	8
4385	26
4386	10
4387	1
4388	15
4389	3
4390	8
4391	3
4392	8
4393	1
4394	42
4395	3
4396	8
4397	0
4398	33
4399	34
4400	1
4401	3
4402	4
4403	26
4404	3
4405	3
4406	22
1602	2	23
1774	1
4408	3
4409	24
4410	3
4411	24
4412	3
4413	12
4415	24
4416	32
4417	3
4418	8
4419	1
4420	23
4421	24
4422	38
4423	3
4424	8
4425	1
4426	3
4427	3
4428	4
4429	26
4430	3
4431	15
4433	37
4434	15
4435	26
4436	20
4437	3
4438	42
4439	3
4440	8
4441	3
4442	2
4443	6
4444	3
4445	3
4447	37
4448	9
4449	37
4450	3
4451	1
4452	10
4453	11
4454	3
4455	4
4456	1
4457	8
4458	1
4460	3
4461	1
4462	0
4463	1
4464	3
4465	15
4466	3
4467	3
4468	1
4469	3
4470	3
4471	1
4472	3
4473	3
4474	23
4475	4
4476	3
4477	8
4478	3
2692	29
4479	24
4480	3
4481	3
4482	39
4483	6
4484	40
4485	10
4486	3
4487	3
4488	0
4489	10
4490	11
4491	3
4492	1
4493	3
4494	26
4495	5
4496	26
4497	26
4498	3
4499	30
4500	1
4501	18
4502	8
4503	3
4504	10
4505	1
4506	3
4507	3
4508	1
4509	32
4510	3
4511	3
4512	1
4513	0
4515	15
4516	3
4517	4
4518	26
4519	3
4520	8
4521	3
4522	21
4523	23
4524	24
4525	3
4526	8
4527	3
4528	32
4529	1
4530	3
4531	1
4532	10
4533	15
4534	8
4536	8
4537	37
4538	3
4539	3
4540	15
4541	2
4542	6
4543	32
4544	3
4545	1
4546	14
4547	3
4548	9
4549	1
4550	8
4551	3
4552	32
4553	26
4554	2
4555	6
4556	1
4557	14
4558	22
4559	23
4560	24
4561	4
4562	3
4563	6
4564	29
4565	1
4566	3
4567	8
4568	3
4569	3
4570	42
4571	3
4573	3
4574	13
4575	26
4576	3
4577	23
4578	32
4579	34
4581	3
4582	3
4583	8
4584	3
4585	3
4586	8
4587	1
4588	18
4589	19
4590	8
1232	30
4591	37
4592	4
4593	3
4594	15
4595	3
4596	1
4597	26
4598	3
4599	1
4600	37
4602	16
4603	1
220	3
4605	8
4606	4
4607	3
4608	26
4609	5
4610	3
4611	3
4612	3
4613	1
4614	29
4615	1
4616	3
4617	2
4618	6
4360	1
4619	16
4620	22
4621	23
4622	24
4623	3
4624	10
4625	1
4626	12
4627	3
4628	3
4629	4
4630	1
4631	9
4632	3
4633	12
4634	3
4635	18
4636	8
4637	8
4638	1
4639	42
4640	15
4641	4
4642	3
4643	1
4644	3
4645	3
4646	22
4647	23
4648	24
4649	45
4650	32
4651	3
4652	3
4653	21
4654	23
4655	24
4656	1
4657	3
4658	8
4659	26
4660	3
4661	21
4662	22
4663	23
4664	10
4665	11
4666	32
4667	33
4669	3
4670	1
4671	26
4672	3
4673	8
4674	3
4675	8
4676	10
4677	15
4678	16
4679	1
4681	26
4682	3
3817	8
4683	3
4684	3
4685	3
4686	3
4687	3
4688	1
4689	42
4690	1
4691	21
4692	22
4693	23
4694	24
4695	1
4696	2
4697	6
2651	1
4698	1
4699	20
4700	41
4701	42
4702	42
4703	26
4704	18
4705	3
4706	21
4707	22
4708	23
4709	24
4710	1
4711	3
4712	1
4713	3
4714	1
4715	3
461	3
4716	3
4717	34
4718	1
4719	1
4720	1
4721	1
4722	16
4723	18
4724	19
4725	41
4726	42
4727	4
4728	30
4729	32
4730	9
4731	10
4732	11
4733	26
4734	0
4735	16
4736	1
4737	10
4738	15
4739	3
4740	16
4742	3
4743	18
4744	8
4745	1
4746	30
4747	4
4748	3
4749	3
4750	26
4751	3
4752	9
4753	40
4754	30
4755	1
4756	1
4757	3
4759	3
4760	3
4761	3
4762	3
4764	32
1441	1
4765	10
4766	15
4767	26
4768	3
4769	26
4770	38
4771	31
4772	42
4775	18
4776	8
4777	21
4778	22
4779	24
4780	3
4781	8
4782	41
4783	42
4784	43
19	4
21	3
93	3
110	2
111	6
112	1
147	1
149	16
219	3
221	4
271	3
328	18
329	8
333	32
335	34
336	2
337	6
338	1
339	14
350	3
351	16
420	18
423	8
448	3
462	3
465	16
511	3
523	3
557	3
563	1	3
587	2
588	6
589	1
590	14
598	16
640	3
659	8
675	2
676	6
677	1
678	14
681	2
682	6
721	16
735	3
737	2
738	6
780	16
781	16
814	3
822	18
823	8
842	4
843	3
888	2
889	6
890	1
897	2
898	6
925	5
945	18
946	8
954	16
964	3
967	16
979	3
993	3
1026	3
1036	3
1049	6
1074	1
1084	1
1085	10
1116	3
1121	4
1122	3
1136	23
1137	14	24
1215	3
1220	3
1231	3
1251	3
1261	3
1263	4
1331	2
1332	6
1350	32
1351	33
1352	34
1362	16
1399	10
1400	11
1403	32
1433	3
1448	3
1465	22
1492	1
1511	1
1525	29
1527	1
1534	3
1595	32
1603	6
1630	3
1650	16
1685	16
1766	2
1767	6
1768	1
1804	3
1805	4	8
1822	3
1828	3
1830	3
1848	24
1900	10
1901	15
1918	3
1941	32
1943	3
1947	16
1954	16
1961	3
2027	32
2047	9
2071	6
2072	2
2075	2
2076	6
2129	1
2132	16
2152	3
2173	8
2191	16
2204	16
2237	5
2239	3
2312	15
2344	2
2345	6
2346	1
2352	2
2371	12
2374	16
2404	3
2453	15
2506	3
2534	4
2613	16
2639	16
2649	2
2650	6
2668	3
2684	2
2685	6
2686	1
2747	29
2799	6
2839	3
2855	1
2906	16
2909	3
2914	3
2920	1
2966	1
3153	1
3162	1
3233	3
3274	18
3275	8
3321	2
3322	6
3338	8
3372	1
3407	1
3418	18
3419	8
3423	18
3424	8
3446	15
3470	6
3484	6
3485	1
3610	1
3673	1
3691	9
3704	1
3757	1
3805	3
3827	8
3841	3
3945	2
3946	6
3958	8
3963	3
3971	2
3972	6
4027	15
4032	8
4033	1
4090	8
4097	8
4124	1
4147	1
4179	29
4187	1
4204	1
4213	8
4232	8
4264	32
4268	8
4270	3
4282	3
4291	8
4297	1
4305	1
4306	3
4382	4
4407	1
4414	12
4432	3
4446	3
4459	1
4514	2
4535	1
4572	29
4580	30
4601	32
4604	23
4668	3
4680	8
4741	1
4758	3
4763	3
4773	3
4774	3
