3	566	960	2528
2	4	649	864
0	685	166	137
2	1069	285	327
7	555	316	2030
0	2135	376	1089
2	209	285	2105
2	149	290	2211
3	2486	25	1136
1	3320	822	127
1	612	100	25
1	330	1096	2284
0	685	512	1360
2	4	737	2105
2	15	465	1474
1	1982	664	25
2	767	730	1821
0	1679	70	72
2	13	1594	1396
1	181	608	267
8	2303	1455	977
5	921	2184	699
2	31	249	1670
2	44	431	507
9	1957	3075	958
2	121	885	1474
2	86	300	1481
0	1216	70	110
5	1982	255	1983
5	963	255	1574
2	5	253	2953
6	896	774	2180
2	243	372	2624
2	1330	201	1305
0	2599	4	2
0	1630	279	78
0	2039	1069	197
2	834	2026	621
0	568	137	138
2	5	114	1762
2	66	1219	188
1	616	1340	340
2	200	686	500
2	31	443	2573
3	57	267	3433
0	2880	563	54
1	274	2469	792
3	57	227	2959
5	2121	255	2149
8	2077	1531	977
2	1003	290	2236
2	5	2205	2213
1	265	953	127
8	786	2241	977
2	380	1480	585
3	57	25	3288
6	941	2497	238
3	57	25	3456
1	327	614	25
2	4	501	2862
2	159	1233	2711
2	529	501	2862
1	612	502	613
2	1069	161	2032
0	2569	137	1375
0	2056	289	147
2	1953	309	672
1	857	2090	25
6	236	2866	238
6	236	2874	943
2	834	649	1396
2	474	465	1545
1	274	608	418
2	1069	201	2454
8	2203	2592	977
0	920	563	102
0	2056	512	1794
0	2135	166	123
2	518	1248	3181
0	685	13	371
5	581	255	760
2	296	1248	1300
6	336	2161	2219
8	2310	786	788
1	327	1340	190
2	1317	431	2809
2	387	285	2253
2	868	816	1908
11	1885	2701	2789
8	2241	976	788
2	112	1771	3083
0	920	200	521
2	144	604	1602
2	7	730	1545
1	2239	437	438
2	200	253	2551
6	896	1726	1970
2	169	730	1545
1	181	1333	340
0	1867	279	72
2	4	1480	1481
1	1628	718	267
2	889	796	1881
2	3010	253	1766
2	166	599	2158
0	1980	834	197
6	941	2339	238
0	2040	137	138
9	2737	1590	1591
2	35	494	1660
2	488	431	1772
2	32	730	1545
0	2583	21	110
2	112	249	2953
2	4	133	2146
0	2487	512	84
9	1590	2911	958
8	2241	1532	788
0	2042	66	1696
2	112	1366	2173
2	2281	326	3258
2	62	501	653
2	2069	1896	327
2	74	1361	2317
1	963	832	11
2	1063	1366	1364
0	1725	70	78
0	1867	70	110
0	2002	4	122
2	5	225	585
2	166	3292	1925
2	141	341	538
8	2060	1400	977
0	2040	137	1609
2	31	1137	2325
6	896	3274	2180
2	51	577	2105
2	1546	290	1903
1	708	2499	418
2	4	649	2378
2	4	1034	2213
2	1616	321	134
3	57	267	3327
0	2056	512	707
1	318	1605	320
0	2050	137	289
2	442	201	2770
2	277	1441	1882
2	112	443	2573
8	2303	2844	788
3	57	267	3481
1	265	608	792
2	1936	443	2500
1	265	2499	267
3	57	267	3275
0	665	177	529
2	1803	599	1504
2	112	2070	985
0	1068	456	159
2	387	1064	1882
9	1589	2775	1591
2	594	465	1908
3	57	418	1867
2	121	526	2828
3	57	58	2881
7	1661	988	479
2	4	443	1541
1	327	608	719
2	224	351	1903
2	50	494	2253
0	2487	512	51
3	57	127	2095
2	112	1187	2500
0	1217	50	314
2	177	1187	1504
0	2056	512	488
0	2487	13	50
8	1437	2615	977
0	2218	512	333
0	2287	518	1696
0	2342	563	197
2	66	37	1504
2	2	1377	3040
1	523	2090	332
2	112	108	3181
0	2339	21	442
9	2875	1589	1591
0	1068	4	442
2	147	2070	1241
2	2759	431	2643
0	628	70	35
0	685	512	1194
2	204	201	2953
2	84	161	3378
2	66	2070	3421
3	2113	883	1854
1	1776	1333	267
2	15	501	1092
2	22	933	2253
2	137	494	2162
6	896	751	2180
1	265	1074	267
1	1386	627	267
0	870	493	1953
3	2113	883	3470
6	896	1115	1970
1	648	1452	418
2	671	341	653
0	1679	4	2
6	941	1604	238
0	2497	121	54
0	2050	137	147
1	2107	556	590
5	449	2690	1682
0	2342	69	371
0	1867	21	2
2	468	495	1821
2	2714	114	403
1	2526	212	25
5	1521	255	157
0	1701	279	35
8	1531	2076	977
8	2304	2844	788
2	112	133	2233
2	204	443	1670
2	387	916	1342
10	2263	2611	1992
5	648	255	1717
2	121	494	1474
2	166	2140	2301
2	1330	201	1331
2	442	1187	2369
2	4	965	1908
2	4	240	2573
0	1701	50	112
0	970	518	1953
5	327	182	2225
2	5	596	1504
2	112	1503	2837
0	1068	121	457
3	57	418	3275
2	200	351	2230
2	13	2350	2734
2	171	290	2236
0	622	512	623
2	359	249	2278
2	1613	2728	2019
2	387	508	2573
3	57	127	3275
2	5	816	2617
2	22	37	1875
2	4	161	2573
2	66	2070	259
3	57	58	2892
2	1613	599	2118
2	74	114	2868
2	3010	1377	558
9	2001	2523	1591
2	687	285	1481
0	1701	50	44
8	1532	2076	977
2	4	381	585
0	2002	207	27
0	2218	512	84
1	1947	822	684
6	896	897	912
1	1798	718	418
2	457	294	2233
6	896	1620	2180
8	2602	2076	788
2	121	201	2711
2	889	1021	2384
2	244	47	621
0	2342	563	521
2	932	696	2320
2	3379	2140	265
5	1961	255	537
2	1641	63	265
2	74	63	1670
2	244	290	1903
11	1885	3136	2789
4	9	614	709
8	2844	2241	977
5	23	2222	1717
7	181	316	2120
2	31	47	2481
6	336	794	2219
2	493	287	3259
2	244	37	1875
2	7	816	1908
11	1973	2659	2841
7	708	1149	2030
2	408	494	1762
2	834	161	3378
2	594	816	1908
8	1455	2241	977
3	57	127	2959
2	112	1124	1763
2	442	381	2661
2	22	210	1660
2	244	285	2146
8	2615	2060	977
0	2483	279	442
3	57	127	3064
4	1965	1237	1100
2	251	285	2253
2	570	201	1364
0	865	66	1696
1	2322	556	25
2	474	1204	2173
0	1068	166	149
0	647	1977	1696
2	149	1441	109
2	257	290	1660
2	5	341	2213
2	200	2350	2734
2	1311	108	2724
0	1334	121	117
8	1437	2374	977
0	568	70	171
2	4	249	1692
2	31	1113	2320
2	13	201	2828
2	32	1680	2764
1	327	953	267
8	2077	1400	977
2	1710	504	2733
0	2179	512	107
0	2228	512	107
4	1690	2214	127
2	583	285	1342
0	2339	70	2
8	2077	1400	788
8	1580	2076	788
1	677	312	340
2	379	402	2661
0	685	456	304
0	1217	834	22
0	1216	4	110
4	857	2412	25
9	1956	1957	1591
0	2002	15	277
2	1315	443	3399
2	152	443	1985
2	742	253	2859
7	478	988	2664
2	112	1187	1481
1	2275	718	25
4	1133	3212	25
2	251	494	1654
2	5	494	2741
1	2393	556	11
2	457	431	2104
0	1217	70	72
0	2002	4	29
2	150	596	2638
2	5	465	2495
1	1982	822	418
0	2056	512	764
6	896	1644	2180
1	677	718	438
2	1317	1164	134
8	2411	1437	788
2	31	967	585
7	921	316	1775
6	236	2290	943
0	487	13	200
8	2060	787	977
8	2410	2615	977
0	970	379	1696
3	57	418	3404
5	2239	2595	1983
8	2241	786	788
2	570	501	1364
3	57	127	2871
2	474	381	2325
1	612	165	1578
2	1252	587	2317
0	2425	137	289
0	2569	50	371
8	2060	2615	977
0	2483	50	951
6	896	909	2180
3	57	418	3375
1	677	1298	340
1	607	3150	25
8	1698	1437	788
2	215	649	1903
2	86	526	2154
2	4	294	2624
2	78	309	1670
2	715	240	1545
2	224	381	226
0	568	137	421
2	15	63	2573
4	1978	212	1749
2	74	835	3378
2	51	737	2105
2	112	1233	2104
8	1437	2410	788
2	35	161	293
7	23	1149	2664
2	598	381	226
1	1961	212	11
0	1216	21	35
2	442	443	2019
2	110	435	2104
2	387	63	585
6	941	2732	1320
5	496	1383	699
2	112	443	2404
2	5	1064	1882
11	1885	3447	3211
2	414	599	2317
0	2179	512	513
2	200	1581	2551
2	3010	240	415
0	142	50	1641
2	112	526	2828
6	336	363	2493
8	2195	2310	788
2	4	596	2118
0	2050	14	529
2	243	495	3097
0	423	379	503
1	449	1605	792
3	57	58	3147
0	2179	512	421
9	2388	2524	1591
0	1217	70	2266
2	66	494	1504
2	66	47	2868
2	834	1720	1763
2	243	326	1769
2	14	649	864
7	478	1149	2427
8	1823	2241	977
2	1330	2026	1898
1	612	199	267
3	2489	127	2312
2	1330	1876	327
2	1317	1280	1249
2	152	933	1875
2	456	431	1300
8	786	2195	788
2	1012	285	2560
2	244	161	3338
2	42	435	1762
2	178	526	1762
2	387	443	1985
1	2444	2090	1551
2	34	253	1778
6	896	1841	1970
2	1135	1680	2764
7	181	988	2030
2	881	1503	134
11	1885	2163	2702
2	171	508	1292
1	496	189	1749
6	941	1777	1198
0	423	137	1157
2	493	660	1881
11	1885	3604	3606
0	2179	512	633
1	1183	1605	25
3	57	227	1902
2	121	341	2859
0	1701	21	280
2	359	1411	3392
3	2113	883	3577
2	144	201	2236
2	87	686	3097
2	257	1900	2278
9	2775	2559	958
2	32	381	1545
2	387	1207	507
2	113	686	2019
2	308	494	1300
1	274	1074	25
2	2069	599	2046
2	15	816	2617
6	896	1097	912
8	1400	2060	977
5	670	255	2167
5	2194	592	2041
7	478	316	2664
6	941	2599	238
2	2069	294	890
2	62	37	507
0	1216	137	503
6	896	2002	2180
0	1812	512	488
2	1194	431	2643
3	2489	267	2132
2	4	465	2481
2	107	1876	864
2	380	933	1617
2	200	285	2424
5	327	1344	1717
1	523	1298	2284
0	2908	512	84
1	181	953	267
2	31	435	2146
2	123	724	2183
2	387	285	1875
3	2486	190	405
2	456	745	3129
2	1317	205	890
2	13	161	2995
0	665	137	1609
2	4	381	1772
0	2342	563	371
1	1947	189	741
2	376	63	1364
5	2322	255	1983
2	611	526	1474
2	144	309	2236
2	2474	114	3410
0	568	166	280
0	2342	121	117
0	2056	512	1860
1	3167	1579	25
2	1487	816	1908
1	1386	189	25
2	304	587	2317
3	57	127	2909
1	1756	2635	433
4	327	2397	1109
5	2193	2030	1682
4	663	2397	25
2	74	37	2460
2	1927	431	514
0	2348	512	1472
1	191	608	127
2	50	201	2551
2	121	253	2859
7	1628	1149	1828
4	274	2090	25
2	34	1064	2320
4	523	1237	332
0	2880	563	412
5	2193	2427	1682
2	635	526	3162
2	739	599	2230
4	274	1452	25
2	62	1720	2320
0	487	137	138
7	327	988	2427
0	1326	4	2
3	57	58	1867
1	364	2511	1551
2	50	2140	327
2	583	965	1342
0	1217	166	442
0	1701	50	22
4	555	2397	960
0	2599	21	110
2	243	1441	109
3	2576	58	2710
0	2339	21	280
1	327	1237	127
1	2913	524	25
2	881	501	3236
2	243	965	1342
2	1927	37	1688
2	15	508	2900
3	57	267	3284
3	57	227	2909
10	2610	1584	1435
0	1777	563	102
2	1135	47	2253
2	31	1480	1481
0	1630	166	78
0	2908	512	421
0	1334	69	412
7	496	316	1727
2	215	294	2253
2	2281	730	1821
2	169	381	1692
3	2113	883	3397
2	277	494	1882
4	762	3001	25
7	478	1149	1775
0	520	200	521
2	66	541	1778
6	941	2339	1287
0	2228	512	421
2	121	494	1300
3	57	267	2870
2	3010	37	274
2	5	263	2068
2	257	508	1292
3	57	227	2630
0	2003	512	623
2	207	443	2183
2	360	443	2404
2	5	526	2253
0	2599	279	35
1	2107	1550	25
1	2121	368	127
2	171	37	653
1	1628	822	25
2	178	435	1762
2	1375	2070	985
2	4	225	2837
2	5	443	848
3	2470	693	2061
7	327	1149	2120
2	50	494	2751
2	51	1034	848
2	112	599	2862
0	568	279	2
2	868	350	1772
2	456	253	2996
0	1604	166	4
6	236	2866	1287
2	137	249	653
5	265	255	1345
2	834	253	2643
2	4	37	1367
2	175	599	1821
1	963	24	58
5	274	592	1717
1	1947	428	684
0	2228	512	84
2	144	63	2158
2	380	47	1908
2	289	1870	2183
3	566	25	2528
2	35	504	2084
2	224	730	2146
0	1326	4	171
2	834	661	2929
2	112	724	2317
7	23	316	2664
2	834	599	1881
2	4	1962	1963
2	535	508	2162
0	1217	13	62
2	583	225	1474
2	1371	443	2019
8	2077	2399	788
0	685	456	137
7	229	316	2427
0	685	166	67
2	1317	253	690
9	1930	1590	1591
2	178	443	1881
6	941	520	602
2	15	350	1772
0	628	70	22
6	236	2874	1198
3	57	227	2405
7	9	988	2030
2	667	495	2154
0	2651	308	876
3	2207	883	2061
8	1608	2060	788
6	236	2342	1320
2	4	508	2624
2	13	604	2995
2	144	114	2084
2	583	63	825
0	1216	137	147
1	523	524	2284
0	568	70	78
1	1798	556	418
2	1181	604	2995
4	607	2511	1415
3	57	58	2928
2	31	240	2953
2	13	201	1925
9	2875	2001	958
2	1702	1581	1660
2	4	577	2105
3	57	127	447
0	2487	512	67
2	66	800	2828
2	488	63	1772
3	566	1551	2528
2	15	1485	2105
2	215	225	585
2	4	372	585
2	251	800	2828
2	1927	294	282
2	50	225	1660
7	478	316	2690
2	67	494	2384
4	762	2899	1669
9	2799	2775	1591
0	1952	1069	197
10	3078	2381	1992
0	2040	137	67
5	670	255	2480
0	622	512	333
2	251	2645	38
10	3078	2381	1814
2	493	422	500
1	677	1191	340
0	2056	289	123
0	1217	70	2
1	3464	918	25
2	244	290	2213
2	22	63	2898
1	496	608	267
0	2880	69	54
0	2290	166	78
3	57	58	2531
2	66	37	2837
2	244	526	1660
0	628	279	78
0	2651	144	876
2	5	649	1903
6	896	1457	1970
2	1702	501	1660
1	549	953	267
3	2113	1551	1854
2	209	541	1275
7	9	316	2120
2	66	501	2840
1	1521	189	25
6	896	1312	912
4	181	1074	267
1	762	1333	127
4	327	2397	127
2	66	431	1396
4	478	614	693
0	2880	563	117
0	665	50	333
1	274	1340	127
3	566	960	568
1	322	608	418
0	2290	166	110
0	386	1069	521
3	57	58	2172
2	74	285	2661
2	831	840	2804
2	1641	290	1839
6	896	2328	912
2	1317	1361	342
2	387	253	2900
3	57	227	2760
10	2801	1433	1992
10	3078	1584	1435
2	376	431	1925
4	523	614	25
2	296	326	1963
2	1315	443	3138
3	2277	1563	2964
5	1521	255	393
3	2489	127	1856
8	2076	1399	788
3	57	418	2994
0	2483	50	333
2	13	1876	1903
3	57	267	3375
6	236	2651	602
9	1590	957	1591
0	1725	4	2
2	387	430	2837
2	243	494	1474
3	57	58	3035
2	1069	108	2920
2	195	796	1881
0	1334	121	412
2	112	63	1947
2	583	494	621
2	5	161	3338
2	112	501	1763
2	387	443	1541
2	1	201	585
0	2583	4	1
0	487	137	137
2	86	508	1292
2	1317	1258	695
1	677	1579	340
2	1077	505	585
2	617	63	825
0	1701	70	78
2	22	1366	478
3	2489	267	2490
2	1317	201	327
2	207	285	1092
2	200	501	2551
2	86	1204	2173
3	1995	1996	1630
7	708	316	2030
1	322	953	25
0	2179	512	764
2	224	294	293
0	2339	279	110
2	1710	443	2019
2	729	1188	848
2	251	249	621
0	423	147	421
3	57	58	3422
6	941	2599	943
6	236	2599	238
3	2489	25	1040
0	1604	166	56
0	628	4	171
2	1315	745	756
7	23	316	2690
3	57	267	2502
3	733	883	2208
0	2497	69	412
0	2487	512	289
2	200	508	2953
0	665	66	1375
8	1400	1437	977
2	112	63	2953
1	3277	556	1415
2	1360	661	2929
2	31	402	2661
3	2113	883	3235
2	583	603	2420
5	449	759	1345
2	123	526	2183
2	5	431	1903
0	2880	69	412
1	1386	1035	267
2	474	1720	2173
4	181	2397	267
2	66	501	585
2	1181	443	2868
7	129	1149	1775
3	57	58	2513
2	277	300	1481
2	112	431	1889
7	607	316	2664
0	1604	69	70
0	1679	21	67
2	2714	63	38
1	1961	428	25
1	612	10	267
2	380	967	3040
2	14	1361	2213
2	112	2645	327
3	57	127	2923
2	46	294	2764
2	5	431	1875
1	2446	212	846
3	57	267	3489
0	520	121	117
0	685	512	1030
2	503	422	2638
3	57	58	3246
2	457	508	2233
2	4	249	621
8	2060	2374	977
1	612	822	25
2	117	506	2360
9	1956	1590	1591
2	408	526	1762
2	209	37	848
2	387	294	2764
2	166	2140	2141
2	121	1233	2711
0	1630	4	280
2	457	508	2953
2	742	2864	38
2	112	351	1474
2	503	596	1504
2	2069	465	471
2	80	885	2495
2	277	443	848
3	57	227	3319
0	1068	166	687
1	265	1333	267
0	622	512	1860
3	2106	267	655
2	166	290	1660
0	1326	279	280
1	677	797	438
2	4	351	1474
1	1690	608	127
0	920	69	44
2	583	285	1474
2	304	1034	848
8	1698	2410	788
2	243	495	3181
2	224	294	2325
0	1217	279	35
4	327	2899	127
2	244	840	2384
0	1632	1069	197
5	2363	255	393
2	243	916	1342
2	387	431	1541
3	2486	883	2939
3	57	418	3165
3	2489	25	969
0	795	50	1641
8	2060	873	788
2	112	686	1660
2	137	494	653
2	1915	431	631
2	32	501	2407
2	414	114	2317
8	2076	2077	977
0	2651	5	876
2	251	431	1925
3	566	1551	1460
9	1590	2000	958
5	2363	255	157
2	5	1720	2173
0	2487	512	1472
0	1630	70	171
2	5	686	1504
0	2179	512	623
2	468	1248	1300
2	1641	249	496
0	2290	4	2
6	236	1777	943
6	896	440	912
2	2186	745	3129
2	2546	1377	3040
5	1982	1271	1384
1	612	822	613
2	387	253	2104
0	487	50	1267
0	2599	70	442
2	74	737	1882
0	854	171	1953
1	921	1605	25
1	2322	556	193
2	51	294	2764
3	2486	25	2198
2	36	1233	2711
0	1217	50	764
2	3010	161	1601
2	414	1204	825
2	4	443	1504
2	251	800	2868
2	570	2645	38
1	496	2635	340
2	80	294	2253
5	274	255	1717
2	3010	285	310
2	221	494	2475
2	1696	724	323
2	22	1480	2213
2	51	47	2764
3	57	267	3124
2	1055	326	500
2	408	604	2517
2	1317	285	908
0	1068	166	35
7	327	1149	2030
2	1330	604	2867
7	1628	316	1828
2	112	508	1670
8	2303	1580	788
2	66	281	538
0	425	50	1641
0	2056	50	493
8	976	2304	977
5	129	808	2055
2	107	108	2176
0	2342	563	488
8	2374	2077	977
2	180	649	2517
7	1121	316	1775
2	112	599	783
6	336	1053	2219
5	1226	759	1717
2	144	494	109
6	236	920	1198
0	1326	166	2
2	166	249	1692
0	1326	166	171
0	2339	21	78
0	2218	512	856
5	327	182	699
0	970	149	1696
2	112	1503	134
2	112	494	1292
2	998	1248	1300
0	65	1977	67
3	2207	734	2061
4	607	2469	25
2	224	1248	2146
0	568	279	110
2	243	297	864
1	191	608	340
2	5	506	507
6	336	2052	2219
2	137	249	2840
3	57	418	3502
1	2363	10	25
1	265	608	25
3	2106	267	347
8	2241	1454	977
2	715	381	2734
2	166	1187	2253
9	2914	3075	958
2	15	372	2105
7	496	988	2427
2	104	1680	3576
1	677	1035	340
2	493	494	2393
7	921	1149	479
2	5	201	2068
1	233	1340	25
0	1725	279	67
3	57	227	3650
0	1326	166	280
2	715	526	109
1	1947	797	193
2	1927	294	1667
2	175	730	1821
3	2721	340	1854
0	1679	166	35
3	57	418	2172
5	181	808	699
2	171	501	653
0	2483	279	280
2	1126	494	2828
2	4	686	1908
5	1628	592	1345
0	1167	518	1953
5	607	156	1717
2	35	350	1908
2	112	1377	3040
0	1334	563	412
2	376	696	2898
6	896	892	1970
2	1055	816	2253
0	1777	1069	197
2	207	285	1474
0	439	1069	521
2	46	501	2407
2	36	526	109
0	423	379	1089
7	23	988	2664
2	243	603	2420
1	327	608	1757
4	1947	189	684
2	200	2645	761
8	2076	1531	788
0	2179	50	113
0	423	66	424
2	251	37	2393
4	327	614	1020
2	14	341	500
0	2040	137	421
2	1546	114	2573
2	387	916	1818
2	1915	114	711
3	57	227	3627
1	191	1605	340
0	685	166	707
5	1982	2222	551
2	1317	294	134
1	677	428	438
7	1982	1149	255
2	147	2070	558
8	1400	2241	788
6	896	1141	2180
0	1131	1069	197
2	15	1720	2173
0	2328	243	262
2	13	133	2884
2	474	253	1778
2	726	294	1292
3	57	127	3133
0	647	66	1696
0	685	13	1430
9	1844	2911	958
0	2483	279	171
0	1068	166	159
1	3320	1191	127
2	1576	796	1881
2	171	435	507
0	2583	4	442
3	2113	883	3249
0	1306	50	1641
2	5	253	2389
2	1641	596	1839
7	708	1149	2120
8	2077	1531	788
1	2107	556	693
4	274	3336	25
2	1927	341	1709
3	2113	883	3513
2	243	63	1342
1	2526	524	25
0	423	376	493
2	4	599	2118
0	2002	4	27
1	549	1605	267
0	2050	137	446
2	87	287	1602
2	1330	381	1025
2	611	225	1474
2	80	37	2253
2	1315	745	323
2	112	577	1670
2	767	63	825
3	2106	127	1040
0	685	512	421
2	251	114	2084
0	1167	1058	1696
0	1217	21	2058
9	2524	2911	958
6	896	2074	2180
3	57	127	2952
0	2135	137	123
1	2318	918	25
1	191	1340	792
2	147	2070	985
2	14	253	109
1	677	438	438
0	2050	243	529
2	1641	294	115
0	2002	51	29
0	1777	69	70
4	129	2511	25
2	152	431	1903
2	112	431	653
2	200	2026	3301
5	496	1271	699
0	1326	166	22
2	243	294	109
2	104	309	1670
2	856	431	3181
2	166	1204	2320
0	2497	563	371
0	1679	70	78
2	308	1480	3071
5	648	255	760
2	50	800	2868
2	175	495	1504
2	171	294	1292
2	84	381	1474
1	485	1605	25
6	941	2497	1287
2	5	494	1654
3	57	418	3599
2	3010	504	310
2	123	494	2183
0	1701	279	171
8	2241	2241	788
2	1315	494	467
2	112	341	1822
2	279	201	1826
0	520	121	371
8	2076	2410	977
0	520	69	412
8	872	1437	788
0	2243	4	197
1	1521	556	190
2	513	381	783
0	1630	21	22
0	2487	69	70
2	76	351	1602
2	354	253	864
2	1012	350	1908
6	336	2712	2219
2	21	649	1396
2	200	2350	2424
2	243	326	2278
7	1965	1149	1775
5	1798	255	537
2	66	885	653
0	1216	50	147
0	2218	512	1360
7	327	316	2664
2	40	161	2415
2	166	285	2509
1	1521	1035	25
3	57	58	2402
6	896	1221	912
1	496	1074	1551
2	932	724	2183
2	4	1900	1875
2	66	686	1504
2	1927	161	1667
2	13	660	3231
2	251	504	2084
2	4	294	2551
2	380	240	1908
2	66	596	653
8	2304	1823	788
1	589	953	590
3	57	418	3094
2	34	381	585
2	166	1233	2711
2	62	93	653
2	34	541	1275
0	520	121	70
2	35	1361	2404
0	2135	137	1003
0	2243	512	333
0	2487	69	102
2	2759	253	2643
2	74	1233	2118
0	665	50	251
2	62	37	2837
2	215	1137	2325
2	204	431	1300
0	2268	69	117
7	663	1149	2690
0	1867	166	2
5	181	2120	1790
0	2328	243	224
1	191	608	883
0	1630	279	35
9	2559	3075	1591
2	583	161	1342
10	2364	1433	1992
2	243	501	825
6	336	2218	2217
6	1268	2651	1270
0	1777	121	521
2	3010	351	134
2	166	93	1396
0	2228	512	513
2	171	1361	2404
2	2439	341	2006
2	251	599	710
0	2040	137	1463
1	1403	1452	190
6	896	931	912
2	74	47	2764
3	57	58	363
3	2806	127	1136
2	112	341	2236
3	57	418	3433
2	74	1680	2764
0	1725	21	110
0	2243	512	1030
0	685	121	149
6	896	674	2180
2	244	285	2105
2	4	294	109
1	1982	100	418
2	46	1137	2325
7	274	988	1727
2	1031	294	1292
2	112	1485	1486
2	1317	341	890
0	2056	512	1318
8	787	1437	977
8	2195	1823	788
1	274	2469	267
0	1725	21	171
2	1063	1124	1763
5	1798	156	393
2	50	599	1386
2	243	495	1908
2	4	431	2407
1	1961	199	11
6	236	1286	1320
2	66	290	1481
0	1777	69	102
3	57	127	2881
5	2194	255	393
2	503	2645	250
5	485	2664	1574
3	2113	883	497
2	42	1204	2173
2	2439	835	2006
5	1628	255	2167
0	1604	121	488
2	387	63	1342
0	520	563	54
5	963	255	2167
2	112	253	1504
2	611	225	585
8	2076	2399	977
1	188	165	25
6	236	2268	1320
0	2497	200	371
6	236	1931	943
2	216	730	2118
2	4	660	825
2	468	1304	2884
2	583	443	1342
1	2958	189	127
2	1613	494	1504
0	1493	177	1696
0	568	21	35
2	474	240	2953
2	95	1204	2173
0	2908	512	623
3	2721	1020	884
11	1973	3094	3073
4	607	1452	25
1	496	1074	267
6	941	2268	1287
2	35	161	3338
2	387	37	1875
7	1628	316	592
0	2243	512	488
1	2107	230	25
6	896	2833	1970
2	360	660	2573
6	941	2342	602
0	1630	21	2
1	677	212	340
0	2056	834	197
1	2107	664	25
2	112	249	2995
0	2135	137	529
1	1628	189	25
3	57	25	2798
0	65	1977	874
6	941	2874	238
2	257	504	2019
2	54	2645	514
1	129	953	567
0	1777	834	521
2	150	840	2638
11	1885	2163	2789
2	635	225	1367
1	1978	234	1749
6	236	1931	1287
2	50	599	3129
2	243	249	848
0	2483	137	503
2	474	696	2173
5	3234	255	393
2	446	2070	814
9	1589	2590	958
1	547	1340	25
0	2599	166	110
2	113	201	2211
1	1628	797	267
1	1571	1074	1325
2	4	201	2943
0	622	512	1030
3	2131	25	3176
2	715	2645	2577
2	112	599	1541
2	117	47	2481
1	677	822	340
2	3010	604	274
1	9	953	433
7	229	988	2427
2	272	494	2770
2	15	351	825
2	1915	161	580
2	144	494	2183
2	611	443	2146
2	110	161	1364
1	274	608	971
3	57	127	2842
8	2374	2410	788
7	188	1149	592
2	112	1870	2953
2	22	1503	2837
10	1433	1433	1992
1	549	2635	1415
8	2411	2076	977
6	236	2732	1198
0	665	137	137
2	50	835	2104
4	478	2511	25
6	941	1980	602
0	2002	121	366
2	243	431	2837
2	121	133	2884
2	195	287	2118
0	1701	50	951
5	2958	255	393
2	1063	1366	2632
1	478	3150	25
2	1586	1187	1504
2	503	526	2868
2	132	161	1481
2	13	341	2859
2	5	840	2804
4	265	3336	25
9	2523	2524	958
6	896	353	2180
4	265	2397	25
2	583	294	2517
1	523	275	2284
2	110	577	1364
0	2050	66	1375
0	2002	15	122
2	112	696	2898
9	1957	2388	1591
0	2228	512	535
0	2056	289	35
2	171	596	2084
2	171	526	2384
5	1748	255	760
9	1945	2914	958
2	1977	916	134
2	387	372	1882
0	2342	121	521
3	57	58	2447
8	873	1455	977
2	308	300	1481
1	265	953	433
2	1317	205	327
2	1702	201	1660
0	2425	137	1003
2	5	1480	621
1	857	2511	734
6	941	2874	943
2	380	730	1545
2	251	504	2118
0	1777	834	197
1	2318	189	25
1	2107	556	823
2	74	161	2105
0	1068	166	2
0	1326	4	442
1	677	234	340
0	2056	512	689
3	404	190	3151
0	1952	121	488
2	251	494	2927
6	896	355	1970
2	1317	253	134
8	2303	1532	977
1	1982	189	340
1	2275	165	1722
2	1953	1021	467
2	204	37	507
10	2263	1585	1814
2	251	494	2162
7	478	1149	2664
2	2186	63	2183
2	272	201	2517
0	1725	166	280
2	1311	1187	2253
7	2275	316	479
4	663	2397	418
5	2194	255	2041
4	648	2412	340
0	1867	70	67
0	1701	279	2
1	1798	10	418
2	1927	686	1368
0	2056	50	707
2	1586	494	2415
3	2113	883	2903
1	496	556	2284
2	4	1113	2661
5	485	182	2225
2	244	724	2317
6	1268	2172	2155
2	243	297	2661
0	1701	21	110
2	1267	2140	514
11	1973	3291	3223
7	648	1149	2427
0	1068	4	72
0	2651	27	876
0	920	121	371
2	1546	63	1660
1	523	100	2284
0	1217	21	1311
6	896	945	1970
0	2039	1069	521
2	15	1204	825
2	166	579	653
0	2050	137	638
2	380	1049	621
7	1674	316	2030
0	1952	121	412
2	1927	285	1085
2	5	210	2389
2	15	494	2475
2	1710	696	370
0	2583	166	67
0	645	1915	289
7	191	988	2664
9	2001	2559	958
2	22	431	2317
0	2599	21	2
2	380	494	2183
1	265	1605	193
4	327	2397	792
2	166	2070	1804
1	2275	199	25
1	523	1340	25
0	1217	4	67
2	204	381	1396
5	1148	255	1717
0	2290	4	78
2	5	225	2104
2	1546	287	1602
2	5	1503	327
0	628	21	280
2	54	201	1822
2	442	1366	370
4	327	2412	883
6	941	1725	1287
2	5	686	2019
2	513	326	2253
1	1521	165	25
0	2757	512	1794
2	224	443	3171
2	387	508	2233
2	1927	285	514
8	1531	873	788
6	236	1725	1287
4	523	2511	332
0	2342	834	197
1	188	234	25
0	1701	4	78
2	15	341	2575
2	112	63	1504
3	566	883	568
2	221	287	1504
0	2218	512	1267
0	568	21	280
1	677	1733	438
2	50	501	2741
3	2371	1996	2163
2	667	730	1821
6	336	1236	2219
4	607	2511	25
0	2218	512	1472
2	1055	297	2118
1	327	608	741
1	3583	556	25
